image_filepath,image_rain_filepath
/home/bernerd/eecs556/dataset/images/963.jpg,/home/bernerd/eecs556/dataset/images_rain/963_6.jpg
/home/bernerd/eecs556/dataset/images/923.jpg,/home/bernerd/eecs556/dataset/images_rain/923_8.jpg
/home/bernerd/eecs556/dataset/images/916.jpg,/home/bernerd/eecs556/dataset/images_rain/916_4.jpg
/home/bernerd/eecs556/dataset/images/956.jpg,/home/bernerd/eecs556/dataset/images_rain/956_5.jpg
/home/bernerd/eecs556/dataset/images/828.jpg,/home/bernerd/eecs556/dataset/images_rain/828_4.jpg
/home/bernerd/eecs556/dataset/images/929.jpg,/home/bernerd/eecs556/dataset/images_rain/929_2.jpg
/home/bernerd/eecs556/dataset/images/893.jpg,/home/bernerd/eecs556/dataset/images_rain/893_3.jpg
/home/bernerd/eecs556/dataset/images/906.jpg,/home/bernerd/eecs556/dataset/images_rain/906_8.jpg
/home/bernerd/eecs556/dataset/images/881.jpg,/home/bernerd/eecs556/dataset/images_rain/881_1.jpg
/home/bernerd/eecs556/dataset/images/806.jpg,/home/bernerd/eecs556/dataset/images_rain/806_7.jpg
/home/bernerd/eecs556/dataset/images/892.jpg,/home/bernerd/eecs556/dataset/images_rain/892_4.jpg
/home/bernerd/eecs556/dataset/images/977.jpg,/home/bernerd/eecs556/dataset/images_rain/977_4.jpg
/home/bernerd/eecs556/dataset/images/823.jpg,/home/bernerd/eecs556/dataset/images_rain/823_7.jpg
/home/bernerd/eecs556/dataset/images/946.jpg,/home/bernerd/eecs556/dataset/images_rain/946_1.jpg
/home/bernerd/eecs556/dataset/images/960.jpg,/home/bernerd/eecs556/dataset/images_rain/960_10.jpg
/home/bernerd/eecs556/dataset/images/988.jpg,/home/bernerd/eecs556/dataset/images_rain/988_13.jpg
/home/bernerd/eecs556/dataset/images/961.jpg,/home/bernerd/eecs556/dataset/images_rain/961_1.jpg
/home/bernerd/eecs556/dataset/images/996.jpg,/home/bernerd/eecs556/dataset/images_rain/996_4.jpg
/home/bernerd/eecs556/dataset/images/853.jpg,/home/bernerd/eecs556/dataset/images_rain/853_8.jpg
/home/bernerd/eecs556/dataset/images/834.jpg,/home/bernerd/eecs556/dataset/images_rain/834_8.jpg
/home/bernerd/eecs556/dataset/images/979.jpg,/home/bernerd/eecs556/dataset/images_rain/979_11.jpg
/home/bernerd/eecs556/dataset/images/821.jpg,/home/bernerd/eecs556/dataset/images_rain/821_12.jpg
/home/bernerd/eecs556/dataset/images/848.jpg,/home/bernerd/eecs556/dataset/images_rain/848_11.jpg
/home/bernerd/eecs556/dataset/images/989.jpg,/home/bernerd/eecs556/dataset/images_rain/989_8.jpg
/home/bernerd/eecs556/dataset/images/917.jpg,/home/bernerd/eecs556/dataset/images_rain/917_1.jpg
/home/bernerd/eecs556/dataset/images/919.jpg,/home/bernerd/eecs556/dataset/images_rain/919_7.jpg
/home/bernerd/eecs556/dataset/images/924.jpg,/home/bernerd/eecs556/dataset/images_rain/924_4.jpg
/home/bernerd/eecs556/dataset/images/897.jpg,/home/bernerd/eecs556/dataset/images_rain/897_12.jpg
/home/bernerd/eecs556/dataset/images/841.jpg,/home/bernerd/eecs556/dataset/images_rain/841_13.jpg
/home/bernerd/eecs556/dataset/images/898.jpg,/home/bernerd/eecs556/dataset/images_rain/898_5.jpg
/home/bernerd/eecs556/dataset/images/891.jpg,/home/bernerd/eecs556/dataset/images_rain/891_14.jpg
/home/bernerd/eecs556/dataset/images/957.jpg,/home/bernerd/eecs556/dataset/images_rain/957_6.jpg
/home/bernerd/eecs556/dataset/images/984.jpg,/home/bernerd/eecs556/dataset/images_rain/984_9.jpg
/home/bernerd/eecs556/dataset/images/887.jpg,/home/bernerd/eecs556/dataset/images_rain/887_10.jpg
/home/bernerd/eecs556/dataset/images/813.jpg,/home/bernerd/eecs556/dataset/images_rain/813_1.jpg
/home/bernerd/eecs556/dataset/images/870.jpg,/home/bernerd/eecs556/dataset/images_rain/870_5.jpg
/home/bernerd/eecs556/dataset/images/972.jpg,/home/bernerd/eecs556/dataset/images_rain/972_11.jpg
/home/bernerd/eecs556/dataset/images/837.jpg,/home/bernerd/eecs556/dataset/images_rain/837_10.jpg
/home/bernerd/eecs556/dataset/images/896.jpg,/home/bernerd/eecs556/dataset/images_rain/896_8.jpg
/home/bernerd/eecs556/dataset/images/930.jpg,/home/bernerd/eecs556/dataset/images_rain/930_6.jpg
/home/bernerd/eecs556/dataset/images/899.jpg,/home/bernerd/eecs556/dataset/images_rain/899_9.jpg
/home/bernerd/eecs556/dataset/images/825.jpg,/home/bernerd/eecs556/dataset/images_rain/825_14.jpg
/home/bernerd/eecs556/dataset/images/898.jpg,/home/bernerd/eecs556/dataset/images_rain/898_2.jpg
/home/bernerd/eecs556/dataset/images/922.jpg,/home/bernerd/eecs556/dataset/images_rain/922_13.jpg
/home/bernerd/eecs556/dataset/images/972.jpg,/home/bernerd/eecs556/dataset/images_rain/972_7.jpg
/home/bernerd/eecs556/dataset/images/968.jpg,/home/bernerd/eecs556/dataset/images_rain/968_7.jpg
/home/bernerd/eecs556/dataset/images/876.jpg,/home/bernerd/eecs556/dataset/images_rain/876_7.jpg
/home/bernerd/eecs556/dataset/images/818.jpg,/home/bernerd/eecs556/dataset/images_rain/818_11.jpg
/home/bernerd/eecs556/dataset/images/1000.jpg,/home/bernerd/eecs556/dataset/images_rain/1000_8.jpg
/home/bernerd/eecs556/dataset/images/815.jpg,/home/bernerd/eecs556/dataset/images_rain/815_1.jpg
/home/bernerd/eecs556/dataset/images/818.jpg,/home/bernerd/eecs556/dataset/images_rain/818_2.jpg
/home/bernerd/eecs556/dataset/images/850.jpg,/home/bernerd/eecs556/dataset/images_rain/850_6.jpg
/home/bernerd/eecs556/dataset/images/990.jpg,/home/bernerd/eecs556/dataset/images_rain/990_2.jpg
/home/bernerd/eecs556/dataset/images/852.jpg,/home/bernerd/eecs556/dataset/images_rain/852_11.jpg
/home/bernerd/eecs556/dataset/images/914.jpg,/home/bernerd/eecs556/dataset/images_rain/914_3.jpg
/home/bernerd/eecs556/dataset/images/827.jpg,/home/bernerd/eecs556/dataset/images_rain/827_3.jpg
/home/bernerd/eecs556/dataset/images/855.jpg,/home/bernerd/eecs556/dataset/images_rain/855_11.jpg
/home/bernerd/eecs556/dataset/images/971.jpg,/home/bernerd/eecs556/dataset/images_rain/971_3.jpg
/home/bernerd/eecs556/dataset/images/901.jpg,/home/bernerd/eecs556/dataset/images_rain/901_10.jpg
/home/bernerd/eecs556/dataset/images/864.jpg,/home/bernerd/eecs556/dataset/images_rain/864_2.jpg
/home/bernerd/eecs556/dataset/images/817.jpg,/home/bernerd/eecs556/dataset/images_rain/817_13.jpg
/home/bernerd/eecs556/dataset/images/997.jpg,/home/bernerd/eecs556/dataset/images_rain/997_4.jpg
/home/bernerd/eecs556/dataset/images/814.jpg,/home/bernerd/eecs556/dataset/images_rain/814_1.jpg
/home/bernerd/eecs556/dataset/images/963.jpg,/home/bernerd/eecs556/dataset/images_rain/963_10.jpg
/home/bernerd/eecs556/dataset/images/943.jpg,/home/bernerd/eecs556/dataset/images_rain/943_9.jpg
/home/bernerd/eecs556/dataset/images/891.jpg,/home/bernerd/eecs556/dataset/images_rain/891_8.jpg
/home/bernerd/eecs556/dataset/images/848.jpg,/home/bernerd/eecs556/dataset/images_rain/848_12.jpg
/home/bernerd/eecs556/dataset/images/998.jpg,/home/bernerd/eecs556/dataset/images_rain/998_13.jpg
/home/bernerd/eecs556/dataset/images/948.jpg,/home/bernerd/eecs556/dataset/images_rain/948_3.jpg
/home/bernerd/eecs556/dataset/images/990.jpg,/home/bernerd/eecs556/dataset/images_rain/990_1.jpg
/home/bernerd/eecs556/dataset/images/920.jpg,/home/bernerd/eecs556/dataset/images_rain/920_8.jpg
/home/bernerd/eecs556/dataset/images/913.jpg,/home/bernerd/eecs556/dataset/images_rain/913_11.jpg
/home/bernerd/eecs556/dataset/images/921.jpg,/home/bernerd/eecs556/dataset/images_rain/921_11.jpg
/home/bernerd/eecs556/dataset/images/847.jpg,/home/bernerd/eecs556/dataset/images_rain/847_12.jpg
/home/bernerd/eecs556/dataset/images/927.jpg,/home/bernerd/eecs556/dataset/images_rain/927_4.jpg
/home/bernerd/eecs556/dataset/images/820.jpg,/home/bernerd/eecs556/dataset/images_rain/820_7.jpg
/home/bernerd/eecs556/dataset/images/850.jpg,/home/bernerd/eecs556/dataset/images_rain/850_8.jpg
/home/bernerd/eecs556/dataset/images/947.jpg,/home/bernerd/eecs556/dataset/images_rain/947_6.jpg
/home/bernerd/eecs556/dataset/images/894.jpg,/home/bernerd/eecs556/dataset/images_rain/894_4.jpg
/home/bernerd/eecs556/dataset/images/966.jpg,/home/bernerd/eecs556/dataset/images_rain/966_11.jpg
/home/bernerd/eecs556/dataset/images/956.jpg,/home/bernerd/eecs556/dataset/images_rain/956_2.jpg
/home/bernerd/eecs556/dataset/images/987.jpg,/home/bernerd/eecs556/dataset/images_rain/987_7.jpg
/home/bernerd/eecs556/dataset/images/940.jpg,/home/bernerd/eecs556/dataset/images_rain/940_4.jpg
/home/bernerd/eecs556/dataset/images/835.jpg,/home/bernerd/eecs556/dataset/images_rain/835_5.jpg
/home/bernerd/eecs556/dataset/images/910.jpg,/home/bernerd/eecs556/dataset/images_rain/910_7.jpg
/home/bernerd/eecs556/dataset/images/830.jpg,/home/bernerd/eecs556/dataset/images_rain/830_10.jpg
/home/bernerd/eecs556/dataset/images/856.jpg,/home/bernerd/eecs556/dataset/images_rain/856_7.jpg
/home/bernerd/eecs556/dataset/images/891.jpg,/home/bernerd/eecs556/dataset/images_rain/891_10.jpg
/home/bernerd/eecs556/dataset/images/956.jpg,/home/bernerd/eecs556/dataset/images_rain/956_8.jpg
/home/bernerd/eecs556/dataset/images/862.jpg,/home/bernerd/eecs556/dataset/images_rain/862_14.jpg
/home/bernerd/eecs556/dataset/images/897.jpg,/home/bernerd/eecs556/dataset/images_rain/897_8.jpg
/home/bernerd/eecs556/dataset/images/825.jpg,/home/bernerd/eecs556/dataset/images_rain/825_8.jpg
/home/bernerd/eecs556/dataset/images/925.jpg,/home/bernerd/eecs556/dataset/images_rain/925_14.jpg
/home/bernerd/eecs556/dataset/images/889.jpg,/home/bernerd/eecs556/dataset/images_rain/889_12.jpg
/home/bernerd/eecs556/dataset/images/957.jpg,/home/bernerd/eecs556/dataset/images_rain/957_13.jpg
/home/bernerd/eecs556/dataset/images/867.jpg,/home/bernerd/eecs556/dataset/images_rain/867_5.jpg
/home/bernerd/eecs556/dataset/images/993.jpg,/home/bernerd/eecs556/dataset/images_rain/993_6.jpg
/home/bernerd/eecs556/dataset/images/948.jpg,/home/bernerd/eecs556/dataset/images_rain/948_9.jpg
/home/bernerd/eecs556/dataset/images/891.jpg,/home/bernerd/eecs556/dataset/images_rain/891_6.jpg
/home/bernerd/eecs556/dataset/images/996.jpg,/home/bernerd/eecs556/dataset/images_rain/996_6.jpg
/home/bernerd/eecs556/dataset/images/885.jpg,/home/bernerd/eecs556/dataset/images_rain/885_8.jpg
/home/bernerd/eecs556/dataset/images/962.jpg,/home/bernerd/eecs556/dataset/images_rain/962_14.jpg
/home/bernerd/eecs556/dataset/images/804.jpg,/home/bernerd/eecs556/dataset/images_rain/804_14.jpg
/home/bernerd/eecs556/dataset/images/815.jpg,/home/bernerd/eecs556/dataset/images_rain/815_13.jpg
/home/bernerd/eecs556/dataset/images/983.jpg,/home/bernerd/eecs556/dataset/images_rain/983_8.jpg
/home/bernerd/eecs556/dataset/images/950.jpg,/home/bernerd/eecs556/dataset/images_rain/950_9.jpg
/home/bernerd/eecs556/dataset/images/919.jpg,/home/bernerd/eecs556/dataset/images_rain/919_11.jpg
/home/bernerd/eecs556/dataset/images/991.jpg,/home/bernerd/eecs556/dataset/images_rain/991_10.jpg
/home/bernerd/eecs556/dataset/images/875.jpg,/home/bernerd/eecs556/dataset/images_rain/875_14.jpg
/home/bernerd/eecs556/dataset/images/812.jpg,/home/bernerd/eecs556/dataset/images_rain/812_4.jpg
/home/bernerd/eecs556/dataset/images/846.jpg,/home/bernerd/eecs556/dataset/images_rain/846_11.jpg
/home/bernerd/eecs556/dataset/images/943.jpg,/home/bernerd/eecs556/dataset/images_rain/943_7.jpg
/home/bernerd/eecs556/dataset/images/926.jpg,/home/bernerd/eecs556/dataset/images_rain/926_6.jpg
/home/bernerd/eecs556/dataset/images/993.jpg,/home/bernerd/eecs556/dataset/images_rain/993_2.jpg
/home/bernerd/eecs556/dataset/images/976.jpg,/home/bernerd/eecs556/dataset/images_rain/976_7.jpg
/home/bernerd/eecs556/dataset/images/802.jpg,/home/bernerd/eecs556/dataset/images_rain/802_6.jpg
/home/bernerd/eecs556/dataset/images/899.jpg,/home/bernerd/eecs556/dataset/images_rain/899_2.jpg
/home/bernerd/eecs556/dataset/images/924.jpg,/home/bernerd/eecs556/dataset/images_rain/924_6.jpg
/home/bernerd/eecs556/dataset/images/860.jpg,/home/bernerd/eecs556/dataset/images_rain/860_2.jpg
/home/bernerd/eecs556/dataset/images/818.jpg,/home/bernerd/eecs556/dataset/images_rain/818_8.jpg
/home/bernerd/eecs556/dataset/images/987.jpg,/home/bernerd/eecs556/dataset/images_rain/987_11.jpg
/home/bernerd/eecs556/dataset/images/959.jpg,/home/bernerd/eecs556/dataset/images_rain/959_3.jpg
/home/bernerd/eecs556/dataset/images/929.jpg,/home/bernerd/eecs556/dataset/images_rain/929_7.jpg
/home/bernerd/eecs556/dataset/images/964.jpg,/home/bernerd/eecs556/dataset/images_rain/964_14.jpg
/home/bernerd/eecs556/dataset/images/962.jpg,/home/bernerd/eecs556/dataset/images_rain/962_5.jpg
/home/bernerd/eecs556/dataset/images/887.jpg,/home/bernerd/eecs556/dataset/images_rain/887_13.jpg
/home/bernerd/eecs556/dataset/images/817.jpg,/home/bernerd/eecs556/dataset/images_rain/817_11.jpg
/home/bernerd/eecs556/dataset/images/923.jpg,/home/bernerd/eecs556/dataset/images_rain/923_10.jpg
/home/bernerd/eecs556/dataset/images/860.jpg,/home/bernerd/eecs556/dataset/images_rain/860_4.jpg
/home/bernerd/eecs556/dataset/images/908.jpg,/home/bernerd/eecs556/dataset/images_rain/908_13.jpg
/home/bernerd/eecs556/dataset/images/912.jpg,/home/bernerd/eecs556/dataset/images_rain/912_5.jpg
/home/bernerd/eecs556/dataset/images/981.jpg,/home/bernerd/eecs556/dataset/images_rain/981_13.jpg
/home/bernerd/eecs556/dataset/images/899.jpg,/home/bernerd/eecs556/dataset/images_rain/899_5.jpg
/home/bernerd/eecs556/dataset/images/848.jpg,/home/bernerd/eecs556/dataset/images_rain/848_2.jpg
/home/bernerd/eecs556/dataset/images/891.jpg,/home/bernerd/eecs556/dataset/images_rain/891_4.jpg
/home/bernerd/eecs556/dataset/images/911.jpg,/home/bernerd/eecs556/dataset/images_rain/911_11.jpg
/home/bernerd/eecs556/dataset/images/913.jpg,/home/bernerd/eecs556/dataset/images_rain/913_6.jpg
/home/bernerd/eecs556/dataset/images/988.jpg,/home/bernerd/eecs556/dataset/images_rain/988_3.jpg
/home/bernerd/eecs556/dataset/images/843.jpg,/home/bernerd/eecs556/dataset/images_rain/843_4.jpg
/home/bernerd/eecs556/dataset/images/877.jpg,/home/bernerd/eecs556/dataset/images_rain/877_6.jpg
/home/bernerd/eecs556/dataset/images/955.jpg,/home/bernerd/eecs556/dataset/images_rain/955_3.jpg
/home/bernerd/eecs556/dataset/images/815.jpg,/home/bernerd/eecs556/dataset/images_rain/815_9.jpg
/home/bernerd/eecs556/dataset/images/852.jpg,/home/bernerd/eecs556/dataset/images_rain/852_5.jpg
/home/bernerd/eecs556/dataset/images/989.jpg,/home/bernerd/eecs556/dataset/images_rain/989_7.jpg
/home/bernerd/eecs556/dataset/images/853.jpg,/home/bernerd/eecs556/dataset/images_rain/853_5.jpg
/home/bernerd/eecs556/dataset/images/924.jpg,/home/bernerd/eecs556/dataset/images_rain/924_10.jpg
/home/bernerd/eecs556/dataset/images/996.jpg,/home/bernerd/eecs556/dataset/images_rain/996_8.jpg
/home/bernerd/eecs556/dataset/images/925.jpg,/home/bernerd/eecs556/dataset/images_rain/925_9.jpg
/home/bernerd/eecs556/dataset/images/980.jpg,/home/bernerd/eecs556/dataset/images_rain/980_4.jpg
/home/bernerd/eecs556/dataset/images/873.jpg,/home/bernerd/eecs556/dataset/images_rain/873_4.jpg
/home/bernerd/eecs556/dataset/images/855.jpg,/home/bernerd/eecs556/dataset/images_rain/855_2.jpg
/home/bernerd/eecs556/dataset/images/936.jpg,/home/bernerd/eecs556/dataset/images_rain/936_11.jpg
/home/bernerd/eecs556/dataset/images/995.jpg,/home/bernerd/eecs556/dataset/images_rain/995_5.jpg
/home/bernerd/eecs556/dataset/images/919.jpg,/home/bernerd/eecs556/dataset/images_rain/919_12.jpg
/home/bernerd/eecs556/dataset/images/857.jpg,/home/bernerd/eecs556/dataset/images_rain/857_2.jpg
/home/bernerd/eecs556/dataset/images/859.jpg,/home/bernerd/eecs556/dataset/images_rain/859_10.jpg
/home/bernerd/eecs556/dataset/images/925.jpg,/home/bernerd/eecs556/dataset/images_rain/925_5.jpg
/home/bernerd/eecs556/dataset/images/873.jpg,/home/bernerd/eecs556/dataset/images_rain/873_8.jpg
/home/bernerd/eecs556/dataset/images/854.jpg,/home/bernerd/eecs556/dataset/images_rain/854_8.jpg
/home/bernerd/eecs556/dataset/images/876.jpg,/home/bernerd/eecs556/dataset/images_rain/876_11.jpg
/home/bernerd/eecs556/dataset/images/899.jpg,/home/bernerd/eecs556/dataset/images_rain/899_3.jpg
/home/bernerd/eecs556/dataset/images/808.jpg,/home/bernerd/eecs556/dataset/images_rain/808_13.jpg
/home/bernerd/eecs556/dataset/images/878.jpg,/home/bernerd/eecs556/dataset/images_rain/878_13.jpg
/home/bernerd/eecs556/dataset/images/961.jpg,/home/bernerd/eecs556/dataset/images_rain/961_14.jpg
/home/bernerd/eecs556/dataset/images/893.jpg,/home/bernerd/eecs556/dataset/images_rain/893_12.jpg
/home/bernerd/eecs556/dataset/images/972.jpg,/home/bernerd/eecs556/dataset/images_rain/972_6.jpg
/home/bernerd/eecs556/dataset/images/839.jpg,/home/bernerd/eecs556/dataset/images_rain/839_11.jpg
/home/bernerd/eecs556/dataset/images/998.jpg,/home/bernerd/eecs556/dataset/images_rain/998_1.jpg
/home/bernerd/eecs556/dataset/images/868.jpg,/home/bernerd/eecs556/dataset/images_rain/868_9.jpg
/home/bernerd/eecs556/dataset/images/813.jpg,/home/bernerd/eecs556/dataset/images_rain/813_14.jpg
/home/bernerd/eecs556/dataset/images/978.jpg,/home/bernerd/eecs556/dataset/images_rain/978_11.jpg
/home/bernerd/eecs556/dataset/images/908.jpg,/home/bernerd/eecs556/dataset/images_rain/908_6.jpg
/home/bernerd/eecs556/dataset/images/982.jpg,/home/bernerd/eecs556/dataset/images_rain/982_3.jpg
/home/bernerd/eecs556/dataset/images/977.jpg,/home/bernerd/eecs556/dataset/images_rain/977_9.jpg
/home/bernerd/eecs556/dataset/images/957.jpg,/home/bernerd/eecs556/dataset/images_rain/957_9.jpg
/home/bernerd/eecs556/dataset/images/996.jpg,/home/bernerd/eecs556/dataset/images_rain/996_14.jpg
/home/bernerd/eecs556/dataset/images/900.jpg,/home/bernerd/eecs556/dataset/images_rain/900_5.jpg
/home/bernerd/eecs556/dataset/images/902.jpg,/home/bernerd/eecs556/dataset/images_rain/902_7.jpg
/home/bernerd/eecs556/dataset/images/888.jpg,/home/bernerd/eecs556/dataset/images_rain/888_8.jpg
/home/bernerd/eecs556/dataset/images/824.jpg,/home/bernerd/eecs556/dataset/images_rain/824_5.jpg
/home/bernerd/eecs556/dataset/images/833.jpg,/home/bernerd/eecs556/dataset/images_rain/833_2.jpg
/home/bernerd/eecs556/dataset/images/935.jpg,/home/bernerd/eecs556/dataset/images_rain/935_14.jpg
/home/bernerd/eecs556/dataset/images/916.jpg,/home/bernerd/eecs556/dataset/images_rain/916_1.jpg
/home/bernerd/eecs556/dataset/images/808.jpg,/home/bernerd/eecs556/dataset/images_rain/808_7.jpg
/home/bernerd/eecs556/dataset/images/890.jpg,/home/bernerd/eecs556/dataset/images_rain/890_13.jpg
/home/bernerd/eecs556/dataset/images/915.jpg,/home/bernerd/eecs556/dataset/images_rain/915_10.jpg
/home/bernerd/eecs556/dataset/images/950.jpg,/home/bernerd/eecs556/dataset/images_rain/950_6.jpg
/home/bernerd/eecs556/dataset/images/823.jpg,/home/bernerd/eecs556/dataset/images_rain/823_4.jpg
/home/bernerd/eecs556/dataset/images/882.jpg,/home/bernerd/eecs556/dataset/images_rain/882_8.jpg
/home/bernerd/eecs556/dataset/images/828.jpg,/home/bernerd/eecs556/dataset/images_rain/828_2.jpg
/home/bernerd/eecs556/dataset/images/997.jpg,/home/bernerd/eecs556/dataset/images_rain/997_13.jpg
/home/bernerd/eecs556/dataset/images/926.jpg,/home/bernerd/eecs556/dataset/images_rain/926_5.jpg
/home/bernerd/eecs556/dataset/images/946.jpg,/home/bernerd/eecs556/dataset/images_rain/946_14.jpg
/home/bernerd/eecs556/dataset/images/979.jpg,/home/bernerd/eecs556/dataset/images_rain/979_9.jpg
/home/bernerd/eecs556/dataset/images/889.jpg,/home/bernerd/eecs556/dataset/images_rain/889_7.jpg
/home/bernerd/eecs556/dataset/images/827.jpg,/home/bernerd/eecs556/dataset/images_rain/827_1.jpg
/home/bernerd/eecs556/dataset/images/923.jpg,/home/bernerd/eecs556/dataset/images_rain/923_1.jpg
/home/bernerd/eecs556/dataset/images/829.jpg,/home/bernerd/eecs556/dataset/images_rain/829_6.jpg
/home/bernerd/eecs556/dataset/images/931.jpg,/home/bernerd/eecs556/dataset/images_rain/931_10.jpg
/home/bernerd/eecs556/dataset/images/868.jpg,/home/bernerd/eecs556/dataset/images_rain/868_1.jpg
/home/bernerd/eecs556/dataset/images/954.jpg,/home/bernerd/eecs556/dataset/images_rain/954_9.jpg
/home/bernerd/eecs556/dataset/images/991.jpg,/home/bernerd/eecs556/dataset/images_rain/991_11.jpg
/home/bernerd/eecs556/dataset/images/997.jpg,/home/bernerd/eecs556/dataset/images_rain/997_12.jpg
/home/bernerd/eecs556/dataset/images/860.jpg,/home/bernerd/eecs556/dataset/images_rain/860_13.jpg
/home/bernerd/eecs556/dataset/images/861.jpg,/home/bernerd/eecs556/dataset/images_rain/861_6.jpg
/home/bernerd/eecs556/dataset/images/857.jpg,/home/bernerd/eecs556/dataset/images_rain/857_8.jpg
/home/bernerd/eecs556/dataset/images/820.jpg,/home/bernerd/eecs556/dataset/images_rain/820_5.jpg
/home/bernerd/eecs556/dataset/images/898.jpg,/home/bernerd/eecs556/dataset/images_rain/898_10.jpg
/home/bernerd/eecs556/dataset/images/911.jpg,/home/bernerd/eecs556/dataset/images_rain/911_1.jpg
/home/bernerd/eecs556/dataset/images/889.jpg,/home/bernerd/eecs556/dataset/images_rain/889_2.jpg
/home/bernerd/eecs556/dataset/images/923.jpg,/home/bernerd/eecs556/dataset/images_rain/923_5.jpg
/home/bernerd/eecs556/dataset/images/976.jpg,/home/bernerd/eecs556/dataset/images_rain/976_8.jpg
/home/bernerd/eecs556/dataset/images/920.jpg,/home/bernerd/eecs556/dataset/images_rain/920_6.jpg
/home/bernerd/eecs556/dataset/images/826.jpg,/home/bernerd/eecs556/dataset/images_rain/826_4.jpg
/home/bernerd/eecs556/dataset/images/927.jpg,/home/bernerd/eecs556/dataset/images_rain/927_2.jpg
/home/bernerd/eecs556/dataset/images/956.jpg,/home/bernerd/eecs556/dataset/images_rain/956_10.jpg
/home/bernerd/eecs556/dataset/images/963.jpg,/home/bernerd/eecs556/dataset/images_rain/963_5.jpg
/home/bernerd/eecs556/dataset/images/938.jpg,/home/bernerd/eecs556/dataset/images_rain/938_11.jpg
/home/bernerd/eecs556/dataset/images/944.jpg,/home/bernerd/eecs556/dataset/images_rain/944_6.jpg
/home/bernerd/eecs556/dataset/images/963.jpg,/home/bernerd/eecs556/dataset/images_rain/963_1.jpg
/home/bernerd/eecs556/dataset/images/852.jpg,/home/bernerd/eecs556/dataset/images_rain/852_3.jpg
/home/bernerd/eecs556/dataset/images/819.jpg,/home/bernerd/eecs556/dataset/images_rain/819_10.jpg
/home/bernerd/eecs556/dataset/images/872.jpg,/home/bernerd/eecs556/dataset/images_rain/872_2.jpg
/home/bernerd/eecs556/dataset/images/937.jpg,/home/bernerd/eecs556/dataset/images_rain/937_11.jpg
/home/bernerd/eecs556/dataset/images/927.jpg,/home/bernerd/eecs556/dataset/images_rain/927_11.jpg
/home/bernerd/eecs556/dataset/images/939.jpg,/home/bernerd/eecs556/dataset/images_rain/939_11.jpg
/home/bernerd/eecs556/dataset/images/863.jpg,/home/bernerd/eecs556/dataset/images_rain/863_13.jpg
/home/bernerd/eecs556/dataset/images/967.jpg,/home/bernerd/eecs556/dataset/images_rain/967_12.jpg
/home/bernerd/eecs556/dataset/images/863.jpg,/home/bernerd/eecs556/dataset/images_rain/863_3.jpg
/home/bernerd/eecs556/dataset/images/995.jpg,/home/bernerd/eecs556/dataset/images_rain/995_1.jpg
/home/bernerd/eecs556/dataset/images/807.jpg,/home/bernerd/eecs556/dataset/images_rain/807_3.jpg
/home/bernerd/eecs556/dataset/images/976.jpg,/home/bernerd/eecs556/dataset/images_rain/976_1.jpg
/home/bernerd/eecs556/dataset/images/909.jpg,/home/bernerd/eecs556/dataset/images_rain/909_1.jpg
/home/bernerd/eecs556/dataset/images/978.jpg,/home/bernerd/eecs556/dataset/images_rain/978_3.jpg
/home/bernerd/eecs556/dataset/images/895.jpg,/home/bernerd/eecs556/dataset/images_rain/895_5.jpg
/home/bernerd/eecs556/dataset/images/982.jpg,/home/bernerd/eecs556/dataset/images_rain/982_12.jpg
/home/bernerd/eecs556/dataset/images/899.jpg,/home/bernerd/eecs556/dataset/images_rain/899_1.jpg
/home/bernerd/eecs556/dataset/images/906.jpg,/home/bernerd/eecs556/dataset/images_rain/906_10.jpg
/home/bernerd/eecs556/dataset/images/907.jpg,/home/bernerd/eecs556/dataset/images_rain/907_4.jpg
/home/bernerd/eecs556/dataset/images/824.jpg,/home/bernerd/eecs556/dataset/images_rain/824_9.jpg
/home/bernerd/eecs556/dataset/images/908.jpg,/home/bernerd/eecs556/dataset/images_rain/908_8.jpg
/home/bernerd/eecs556/dataset/images/982.jpg,/home/bernerd/eecs556/dataset/images_rain/982_9.jpg
/home/bernerd/eecs556/dataset/images/878.jpg,/home/bernerd/eecs556/dataset/images_rain/878_11.jpg
/home/bernerd/eecs556/dataset/images/874.jpg,/home/bernerd/eecs556/dataset/images_rain/874_12.jpg
/home/bernerd/eecs556/dataset/images/989.jpg,/home/bernerd/eecs556/dataset/images_rain/989_3.jpg
/home/bernerd/eecs556/dataset/images/998.jpg,/home/bernerd/eecs556/dataset/images_rain/998_7.jpg
/home/bernerd/eecs556/dataset/images/872.jpg,/home/bernerd/eecs556/dataset/images_rain/872_1.jpg
/home/bernerd/eecs556/dataset/images/893.jpg,/home/bernerd/eecs556/dataset/images_rain/893_5.jpg
/home/bernerd/eecs556/dataset/images/870.jpg,/home/bernerd/eecs556/dataset/images_rain/870_2.jpg
/home/bernerd/eecs556/dataset/images/906.jpg,/home/bernerd/eecs556/dataset/images_rain/906_11.jpg
/home/bernerd/eecs556/dataset/images/848.jpg,/home/bernerd/eecs556/dataset/images_rain/848_14.jpg
/home/bernerd/eecs556/dataset/images/966.jpg,/home/bernerd/eecs556/dataset/images_rain/966_3.jpg
/home/bernerd/eecs556/dataset/images/952.jpg,/home/bernerd/eecs556/dataset/images_rain/952_11.jpg
/home/bernerd/eecs556/dataset/images/938.jpg,/home/bernerd/eecs556/dataset/images_rain/938_13.jpg
